Plotnummer,Quadrant,Rueckegasse,Esche markiert,Baumart,Hoehe,Hoehe Vorjahr,Hoehe Vorvorjahr,Anzahl Triebe,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Bemerkungen,Rand,Zaun
,,,nw,esch,129,115,102,2,,,,,,2,,FALSE,FALSE
,,,,fah,449,427,416,,,,,,,,,FALSE,FALSE
,,,,bah,1790,1604,1125,,,,,,,,,FALSE,FALSE
92,so,,,bah,135,123,105,,,,,,,,Baum 1068 steht im Plot,FALSE,FALSE
,sw,,,esch,136,105,88,3,,1,,,,1,,FALSE,FALSE
,,,,esch,105,65,60,3,,,,,1,,,FALSE,FALSE
,,,,esch,136,114,100,1,,,,,,,,FALSE,FALSE
,,,,rbu,245,242,240,,,,,,,,,FALSE,FALSE
,,,sw,esch,100,88,70,2,,,,,,1,,FALSE,FALSE
,nw,,,esch,173,146,117,4,,t1,,,,1,,FALSE,FALSE
,,,,sah,95,88,80,,,,,,,,,FALSE,FALSE
,,,nw,esch,75,73,65,1,,,,,,,,FALSE,FALSE
,,,,rbu,156,150,148,,,,,,,,,FALSE,FALSE
,,,,bah,106,99,88,,,,,,,,,FALSE,FALSE
,,,,rbu,89,86,84,,,,,,,,,FALSE,FALSE
93,,,, ,,,,,,,,,,,keine Bäume dafür Matsch,FALSE,FALSE
94,,,, ,,,,,,,,,,,Rand,TRUE,FALSE
95,no,,no,esch,198,117,76,3,,,,,,1,,FALSE,FALSE
,,,,esch,140,130,116,4,,,,,,1,krumm,FALSE,FALSE
,,,,hbu,58,55,48,,,,,,,,,FALSE,FALSE
,,,,bah,96,79,58,,,,,,,,,FALSE,FALSE
,,,,bah,155,153,145,,,,,,,,,FALSE,FALSE
,,,,esch,173,130,64,3,,,,,,2,,FALSE,FALSE
,,,,rbu,241,219,204,,,,,,,,,FALSE,FALSE
,,,,bah,66,57,,,,,,,,,,FALSE,FALSE
,,,,bah,70,64,,,,,,,,,,FALSE,FALSE
,,,,rbu,404,383,339,,,,,,,,,FALSE,FALSE
,nw,,nw,esch,89,86,67,1,,,,,,,krumm,FALSE,FALSE
,,,,rbu,251,247,233,,,,,,,,,FALSE,FALSE
,,,,bah,66,58,,,,,,,,,,FALSE,FALSE
,,,,rbu,220,212,175,,,,,,,,,FALSE,FALSE
,,,,esch,67,55,,1,,,T1,,,,,FALSE,FALSE
,,,,bah,134,125,,,,,,,,,,FALSE,FALSE
,,,,rbu,120,117,114,,,,,,,,,FALSE,FALSE
,,,,esch,252,190,120,1,t1,,,,,,grüne Höhe 65,FALSE,FALSE
,,,,esch,87,60,48,2,t1,,,,,,,FALSE,FALSE
,,,,bah,89,78,66,,,,,,,,,FALSE,FALSE
,,,,bah,95,80,63,,,,,,,,,FALSE,FALSE
,,,,esch,55,40,75,1,,,,,,,liegend,FALSE,FALSE
,,,,esch,159,140,111,4,,,,,1,,,FALSE,FALSE
,,,,bah,146,133,128,,,,,,,,,FALSE,FALSE
,,,,esch,101,219,132,1,,,,,,,,FALSE,FALSE
,,,,rbu,230,183,152,,,,,,,,,FALSE,FALSE
,,,,esch,335,265,183,1,,,,,,,,FALSE,FALSE
,,,,esch,60,51,42,2,,,,,1,,,FALSE,FALSE
,,,,esch,188,150,100,2,,,,,,,,FALSE,FALSE
,,,,esch,155,120,102,1,,,,,,,,FALSE,FALSE
,,,,esch,114,75,,1,,,,,,,,FALSE,FALSE
,,,,sah,122,114,113,,,,,,,,,FALSE,FALSE
,,,,esch,236,157,135,1,,,,,,,,FALSE,FALSE
,,,,rbu,139,136,130,,,,,,,,,FALSE,FALSE
,,,,esch,122,103,70,1,,,,,,,,FALSE,FALSE
,,,,esch,109,100,69,1,,,,,,,liegt zur Hälfte,FALSE,FALSE
,,,,esch,95,78,48,1,,,,,,,liegt zur Hälfte,FALSE,FALSE
,sw,,,esch,79,69,58,1,,,,,,,liegend,FALSE,FALSE
,,,,hbu,63,61,,,,,,,,,,FALSE,FALSE
,,,,hbu,35,30,,,,,,,,,,FALSE,FALSE
,,,,hbu,54,,,,,,,,,,,FALSE,FALSE
,,,,bah,132,122,101,,,,,,,,,FALSE,FALSE
,,,,esch,129,114,95,1,,,,,,,kriechend,FALSE,FALSE
,,,,rbu,236,192,185,,,,,,,,,FALSE,FALSE
,,,,rbu,260,253,240,,,,,,,,,FALSE,FALSE
,,,,hbu,47,43,,,,,,,,,,FALSE,FALSE
,,,,hbu,57,54,,,,,,,,,,FALSE,FALSE
,,,,rbu,174,168,149,,,,,,,,,FALSE,FALSE
,,,,rbu,129,123,117,,,,,,,,,FALSE,FALSE
,,,,esch,71,63,37,2,,,,,,1,,FALSE,FALSE
,,,,esch,132,104,88,2,,,,,,,,FALSE,FALSE
,,,,esch,148,98,75,2,,,,,,1,,FALSE,FALSE
,,,,esch,176,155,115,1,,,,,,,,FALSE,FALSE
,,,,hbu,63,,,,,,,,,,,FALSE,FALSE
,,,sw,esch,198,140,112,1,,,,,,,,FALSE,FALSE
,,,,esch,244,193,133,1,,,,,,,,FALSE,FALSE
,,,,rbu,240,237,218,,,,,,,,,FALSE,FALSE
,,,,rbu,220,216,204,,,,,,,,,FALSE,FALSE
,,,,esch,227,155,96,1,,,,,,,,FALSE,FALSE
,so,,,hbu,37,35,,,,,,,,,,FALSE,FALSE
,,,,hbu,54,49,,,,,,,,,,FALSE,FALSE
,,,,esch,147,111,82,3,,,,,,1,,FALSE,FALSE
,,,,hbu,52,48,,,,,,,,,,FALSE,FALSE
,,,,bah,107,100,80,,,,,,,,,FALSE,FALSE
,,,,esch,49,,,1,,,,,,,,FALSE,FALSE
,,,,bah,70,,,,,,,,,,,FALSE,FALSE
,,,,hbu,66,62,56,,,,,,,,,FALSE,FALSE
,,,,bah,73,61,,,,,,,,,,FALSE,FALSE
,,,,hbu,45,37,,,,,,,,,,FALSE,FALSE
,,,,hbu,69,60,,,,,,,,,,FALSE,FALSE
,,,,bah,61,58,,,,,,,,,,FALSE,FALSE
,,,,esch,240,144,98,1,,,,,,,,FALSE,FALSE
,,,,hbu,51,46,,,,,,,,,,FALSE,FALSE
,,,,hbu,61,58,,,,,,,,,,FALSE,FALSE
,,,,hbu,62,,,,,,,,,,,FALSE,FALSE
,,,,bah,85,76,,,,,,,,,,FALSE,FALSE
,,,,sah,167,151,148,,,,,,,,,FALSE,FALSE
,,,,bah,138,122,105,,,,,,,,,FALSE,FALSE
,,,,hbu,53,50,,,,,,,,,,FALSE,FALSE
,,,,bah,87,79,,,,,,,,,,FALSE,FALSE
96,nw,,nw,esch,135,122,94,2,,,,,,1,,FALSE,FALSE
,,,,hbu,65,35,24,,,,,,,,,FALSE,FALSE
,,,,hbu,97,89,86,,,,,,,,,FALSE,FALSE
,,,,esch,70,62,,1,,,,,,,,FALSE,FALSE
,,,,bah,132,111,95,,,,,,,,,FALSE,FALSE
,,,,bah,155,124,100,,,,,,,,,FALSE,FALSE
,,,,bah,188,142,116,,,,,,,,,FALSE,FALSE
,,,,bah,162,142,125,,,,,,,,,FALSE,FALSE
,,,,hbu,79,67,28,,,,,,,,,FALSE,FALSE
,,,,sah,209,200,134,,,,,,,,,FALSE,FALSE
,,,,esch,157,120,84,1,t1,,,,,,grüne Höhe 85,FALSE,FALSE
,,,,bah,91,83,73,,,,,,,,,FALSE,FALSE
,,,,bah,168,137,106,,,,,,,,,FALSE,FALSE
,,,,esch,135,110,95,1,,,,,,,,FALSE,FALSE
,,,,bah,168,137,120,,,,,,,,,FALSE,FALSE
,sw,,sw,esch,129,103,83,1,,,,,,,,FALSE,FALSE
,,,,bah,144,130,119,,,,,,,,,FALSE,FALSE
,,,,sah,238,230,125,,,,,,,,,FALSE,FALSE
,,,,esch,180,112,75,1,,,,,,,,FALSE,FALSE
,,,,bah,100,92,83,,,,,,,,,FALSE,FALSE
,,,,sah,310,261,233,,,,,,,,,FALSE,FALSE
,,,,hbu,86,79,73,,,,,,,,,FALSE,FALSE
,,,,hbu,262,228,188,,,,,,,,,FALSE,FALSE
,,,,rbu,174,147,139,,,,,,,,,FALSE,FALSE
,,,,sah,165,148,116,,,,,,,,,FALSE,FALSE
,,,,rbu,189,161,159,,,,,,,,,FALSE,FALSE
,,,,esch,127,102,78,1,,,,,,,,FALSE,FALSE
,,,,esch,89,71,52,1,,,,,,,,FALSE,FALSE
,,,,wildkirsche,291,230,221,,,,,,,,,FALSE,FALSE
,so,,,bah,118,109,93,,,,,,,,,FALSE,FALSE
,,,,rbu,733,512,470,,,,,,,,,FALSE,FALSE
,,,,bah,70,63,54,,,,,,,,,FALSE,FALSE
,,,,rbu,680,530,440,,,,,,,,,FALSE,FALSE
,,,so,esch,88,82,76,1,,,,,,,,FALSE,FALSE
,,,,bah,117,111,93,,,,,,,,,FALSE,FALSE
,,,,rbu,655,520,480,,,,,,,,,FALSE,FALSE
,,,,bah,108,101,93,,,,,,,,,FALSE,FALSE
,,,,bah,106,103,,,,,,,,,Austrieb aus älterem Rest,FALSE,FALSE
,,,,rbu,250,234,224,,,,,,,,,FALSE,FALSE
,,,,sah,155,131,103,,,,,,,,,FALSE,FALSE
,,,,bah,140,122,106,,,,,,,,,FALSE,FALSE
,,,,esch,118,101,91,1,,,,,,,,FALSE,FALSE
,,,,esch,97,86,78,1,,,,,,,,FALSE,FALSE
,,,,sah,142,117,101,,,,,,,,,FALSE,FALSE
,,,,esch,120,103,85,1,,,,,,,,FALSE,FALSE
,,,,bah,234,200,173,,,,,,,,,FALSE,FALSE
,,,,hbu,119,110,91,,,,,,,,,FALSE,FALSE
,,,,hbu,100,91,85,,,,,,,,,FALSE,FALSE
,,,,esch,124,105,89,1,,,,,,,,FALSE,FALSE
,,,,sah,292,282,244,,,,,,,,,FALSE,FALSE
,no,,,rbu,493,420,274,,,,,,,,,FALSE,FALSE
,,,,bah,124,115,105,,,,,,,,,FALSE,FALSE
,,,,sah,155,153,150,,,,,,,,,FALSE,FALSE
,,,,esch,127,112,86,1,,,,,,,,FALSE,FALSE
,,,,esch,222,160,112,1,,,,,,,,FALSE,FALSE
,,,,esch,151,125,89,1,,,,,,,,FALSE,FALSE
,,,,sah,109,104,101,,,,,,,,,FALSE,FALSE
,,,,hbu,133,125,106,,,,,,,,,FALSE,FALSE
,,,,bah,106,95,82,,,,,,,,,FALSE,FALSE
,,,,esch,169,135,110,1,,,,,,,,FALSE,FALSE
,,,,bah,211,183,160,,,,,,,,,FALSE,FALSE
,,,,esch,141,130,112,1,,,,,,,,FALSE,FALSE
,,,,hbu,133,109,80,,,,,,,,,FALSE,FALSE
,,,,esch,265,184,123,1,,,,,,,,FALSE,FALSE
,,,,esch,88,54,,2,,,,,,1,neuaqustrieb aus altem Rest,FALSE,FALSE
,,,,bah,347,240,178,,,,,,,,,FALSE,FALSE
,,,,esch,128,103,88,2,,,,,,,,FALSE,FALSE
,,,no,esch,131,100,80,1,,,,,,,,FALSE,FALSE
,,,,sah,172,133,100,,,,,,,,,FALSE,FALSE
,,,,bah,110,96,84,,,,,,,,,FALSE,FALSE
,,,,bah,136,125,90,,,,,,,,,FALSE,FALSE
97,nw,,,bah,115,100,87,,,,,,,,,FALSE,FALSE
,,,,bah,94,84,66,,,,,,,,,FALSE,FALSE
,,,,bah,80,74,68,,,,,,,,,FALSE,FALSE
,,,,bah,119,110,97,,,,,,,,,FALSE,FALSE
,,,,bah,155,147,90,,,,,,,,,FALSE,FALSE
,sw,,sw,esch,220,156,131,,,,,,,,,FALSE,FALSE
,,,,sah,164,145,140,,,,,,,,,FALSE,FALSE
,so,,,bah,131,120,109,,,,,,,,,FALSE,FALSE
,,,,bah,150,141,126,,,,,,,,,FALSE,FALSE
,,,so,esch,159,137,114,,,,,,,,,FALSE,FALSE
,,,,bah,171,153,137,,,,,,,,,FALSE,FALSE
,,,,bah,150,142,,,,,,,,,,FALSE,FALSE
,no,,,bah,135,128,110,,,,,,,,,FALSE,FALSE
98,no,,,hbu,2314,2070,1685,,,,,,,,,FALSE,FALSE
,,,,sah,529,470,346,,,,,,,,,FALSE,FALSE
,,,,esch,145,125,102,2,t1,1,,,,,,FALSE,FALSE
,so,,,hbu,1590,1182,855,,,,,,,,,FALSE,FALSE
,,,,bah,368,236,219,,,,,,,,,FALSE,FALSE
99,sw,,,sah,209,202,191,,,,,,,,,FALSE,FALSE
,,,,bah,227,170,139,,,,,,,,,FALSE,FALSE
,,,,bah,125,119,110,,,,,,,,,FALSE,FALSE
,,,,bah,108,91,83,,,,,,,,,FALSE,FALSE
,,,,sah,54,46,,,,,,,,,,FALSE,FALSE
,so,,,bah,1072,744,663,,,,,,,,,FALSE,FALSE
,,,,sah,107,98,67,,,,,,,,,FALSE,FALSE
,,,,sah,154,140,137,,,,,,,,,FALSE,FALSE
,,,,bah,94,82,72,,,,,,,,,FALSE,FALSE
,no,,,bah,237,188,160,,,,,,,,,FALSE,FALSE
,,,,bah,127,112,95,,,,,,,,,FALSE,FALSE
,,,,bah,179,158,150,,,,,,,,,FALSE,FALSE
,,,,bah,41,23,,,,,,,,,,FALSE,FALSE
,,,,bah,100,87,70,,,,,,,,,FALSE,FALSE
,nw,,,bah,353,256,238,,,,,,,,,FALSE,FALSE
,,,,bah,100,81,64,,,,,,,,,FALSE,FALSE
,,,,sah,232,219,188,,,,,,,,,FALSE,FALSE
,,,,esch,114,90,70,1,t1,,,,,,,FALSE,FALSE
,,,,sah,90,76,56,,,,,,,,,FALSE,FALSE
,,,,sah,93,82,65,,,,,,,,,FALSE,FALSE
,,,,bah,121,109,96,,,,,,,,,FALSE,FALSE
52,sw,,,bah,4525,3868,3024,,,,,,,,44603,FALSE,FALSE
,,,,hbu,3424,3374,3044,,,,,,,,,FALSE,FALSE
,,,,hbu,6782,6177,5590,,,,,,,,,FALSE,FALSE
,,,sw,esch,1154,1083,957,11,,,,,,4,,FALSE,FALSE
,,,,hbu,2634,2492,2287,,,,,,,,,FALSE,FALSE
,,,,hbu,2436,2413,2270,,,,,,,,,FALSE,FALSE
,nw,,,bah,5240,4880,3560,,,,,,,,,FALSE,FALSE
,no,,,hbu,2685,2498,1774,,,,,,,,,FALSE,FALSE
,,,no,esch,207,198,176,1,,,,,,,,FALSE,FALSE
53,no,,,sah,286,222,180,,,,,,,,,FALSE,FALSE
,,,,bah,3717,3495,3175,,,,,,,,,FALSE,FALSE
,,,,bah,225,203,123,,,,,,,,,FALSE,FALSE
,,,,bah,164,154,145,,,,,,,,,FALSE,FALSE
,nw,,,sah,277,256,230,,,,,,,,,FALSE,FALSE
,,,nw,esch,470,438,405,7,,,,,,4,,FALSE,FALSE
,,,,hbu,1120,1098,1023,,,,,,,,,FALSE,FALSE
,sw,,sw,esch,223,205,174,2,,,,,,1,,FALSE,FALSE
,so,,so,esch,311,284,267,4,,,,,,2,,FALSE,FALSE
54,nw,,nw,esch,465,383,361,6,,,,,,2,Neuaustrieb aud dickem,FALSE,FALSE
,,,,esch,136,120,113,1,,,,,,,,FALSE,FALSE
,,,,bah,122,119,111,,,,,,,,,FALSE,FALSE
,,,,hbu,2140,1987,1868,,,,,,,,,FALSE,FALSE
,sw,,,sah,470,462,375,,,,,,,,,FALSE,FALSE
,so,,,bah,304,280,216,,,,,,,,,FALSE,FALSE
,,,,hbu,160,119,95,,,,,,,,,FALSE,FALSE
,,,,esch,357,306,285,3,,,,,,1,,FALSE,FALSE
,,,,bah,380,371,311,,,,,,,,,FALSE,FALSE
,,,,hbu,188,162,147,,,,,,,,,FALSE,FALSE
,,,so,esch,597,471,465,10,2,3,,,,,t2 von Nekrose betroffen,FALSE,FALSE
,,,,bah,2977,2217,1595,,,,,,,,,FALSE,FALSE
,no,,,bah,443,359,293,,,,,,,,,FALSE,FALSE
,,,,bah,357,323,279,,,,,,,,,FALSE,FALSE
,,,,esch,140,124,111,2,,,,,,,,FALSE,FALSE
,,,,bah,145,137,118,,,,,,,,,FALSE,FALSE
,,,,bah,330,301,240,,,,,,,,,FALSE,FALSE
,,,,bah,5080,4160,2900,,,,,,,,,FALSE,FALSE
,,,,bah,193,184,171,,,,,,,,,FALSE,FALSE
,,,,sah,495,448,425,,,,,,,,,FALSE,FALSE
63,so,,,bah,4152,3733,3204,,,,,,,,,FALSE,FALSE
,sw,,,bah,2500,2240,1915,,,,,,,,,FALSE,FALSE
,nw,,,bah,3066,2812,2402,,,,,,,,,FALSE,FALSE
,sw,,,sah,423,394,345,,,,,,,,,FALSE,FALSE
,sw,,sw,esch,449,375,341,4,,1,,,,,,FALSE,FALSE
,,,,esch,431,470,418,3,,,t1,,,1,,FALSE,FALSE
,,,,esch,805,754,701,9,,,,,,3,,FALSE,FALSE
,nw,,,hbu,1135,1129,1120,,,,,,,,,FALSE,FALSE
,,,,hbu,1112,1106,1073,,,,,,,,,FALSE,FALSE
,,,,hbu,1041,1037,1026,,,,,,,,,FALSE,FALSE
,so,,so,esch,349,298,258,3,,,,,,,,FALSE,FALSE
,,,,bah,1175,1118,1003,,,,,,,,,FALSE,FALSE
,,,,bah,2330,2375,1880,,,,,,,,,FALSE,FALSE
70,sw,,sw,esch,155,116,106,1,,,,,,,wächst auf stubben,FALSE,FALSE
,,,,bah,182,170,156,,,,,,,,,FALSE,FALSE
,nw,,,bah,3446,2788,1675,,,,,,,,,FALSE,FALSE
69,nw,,nw,esch,157,100,55,3,,,,,,1,wächst auf stubben,FALSE,FALSE
,,,,hbu,128,114,108,,,,,,,,,FALSE,FALSE
,sw,,sw,esch,258,240,230,5,,,,,3,,,FALSE,FALSE
,so,,,bah,3880,3020,2190,,,,,,,,,FALSE,FALSE
,,,,bah,3250,2810,2300,,,,,,,,,FALSE,FALSE
,,,,bah,213,190,156,,,,,,,,,FALSE,FALSE
,,,,bah,207,161,135,,,,,,,,,FALSE,FALSE
,,,,bah,200,185,171,,,,,,,,,FALSE,FALSE
107,,,, ,,,,,,,,,,,Rand,TRUE,FALSE
106,sw,,,bah,173,145,115,,,,,,,,Baum 1112 im no Quadranten,FALSE,FALSE
,,,,bah,72,65,56,,,,,,,,,FALSE,FALSE
,,,,sah,146,128,117,,,,,,,,,FALSE,FALSE
,,,,esch,95,85,71,2,,,,,,,,FALSE,FALSE
,,,,rbu,246,195,115,,,,,,,,,FALSE,FALSE
,,,,esch,98,81,63,1,,,,,,,,FALSE,FALSE
,,,sw,esch,125,102,83,1,,,,,,,,FALSE,FALSE
,,,,esch,110,101,84,1,,,,,,,,FALSE,FALSE
,,,,rbu,299,205,148,,,,,,,,,FALSE,FALSE
,,,,esch,178,134,121,1,T1,,,,,,,FALSE,FALSE
,,,,rbu,263,205,180,,,,,,,,,FALSE,FALSE
,,,,esch,140,126,116,1,,,,,,,,FALSE,FALSE
,,,,sah,157,142,128,,,,,,,,,FALSE,FALSE
,,,,esch,124,117,97,1,,,,,,,,FALSE,FALSE
,,,,esch,138,130,122,1,,,,,,,,FALSE,FALSE
,,,,esch,112,98,81,1,,,,,,,,FALSE,FALSE
,,,,esch,108,95,81,1,,,,,,,,FALSE,FALSE
,,,,esch,81,79,73,1,,,,,,,,FALSE,FALSE
,,,,esch,117,100,88,1,,,,,,,,FALSE,FALSE
,,,,esch,108,103,98,2,1,,,,,,,FALSE,FALSE
,,,,esch,145,124,105,1,,,,,,,,FALSE,FALSE
,,,,esch,106,95,82,1,,,,,,,,FALSE,FALSE
,,,,esch,92,87,80,1,,,,,,,,FALSE,FALSE
,,,,esch,207,192,155,2,,,,,,,,FALSE,FALSE
,so,,,esch,165,158,152,3,T1,,,,,,"grüne höhe 95, 2 austriebe am bodensatz",FALSE,FALSE
,,,,rbu,904,752,655,,,,,,,,,FALSE,FALSE
,,,so,esch,129,118,103,1,,,,,,,,FALSE,FALSE
,,,,rbu,158,133,125,,,,,,,,,FALSE,FALSE
,,,,esch,59,52,47,2,,,,,,1,,FALSE,FALSE
,,,,esch,94,90,75,1,,,,,,T1,,FALSE,FALSE
,,,,esch,148,133,95,1,,,,,,,,FALSE,FALSE
,,,,esch,102,90,84,1,,,,,,,,FALSE,FALSE
,,,,esch,123,102,91,1,,,,,,,,FALSE,FALSE
,,,,esch,141,125,110,1,,,,,,,,FALSE,FALSE
,,,,esch,149,134,102,1,,,,,,T1,Grüne Höhe 150,FALSE,FALSE
,,,,sah,74,66,61,,,,,,,,,FALSE,FALSE
,,,,hbu,124,118,106,,,,,,,,,FALSE,FALSE
,,,,esch,100,90,76,2,T1,,,,,,,FALSE,FALSE
,,,,esch,76,70,65,1,,,,,,,,FALSE,FALSE
,,,,sah,185,171,160,,,,,,,,,FALSE,FALSE
,,,,esch,94,84,76,1,,,,,,,,FALSE,FALSE
,,,,esch,101,93,72,1,,,,,,,,FALSE,FALSE
,,,,esch,107,99,90,1,,,,,,,,FALSE,FALSE
,,,,esch,111,100,90,1,T1,,,,,,Grüne Höhe 93,FALSE,FALSE
,,,,bah,80,66,54,,,,,,,,,FALSE,FALSE
,,,,bah,123,120,105,,,,,,,,,FALSE,FALSE
,,,,rbu,394,391,383,,,,,,,,,FALSE,FALSE
,,,,esch,126,107,90,1,,,,,,,,FALSE,FALSE
,,,,esch,129,119,96,1,,,,,,,,FALSE,FALSE
,,,,esch,129,106,95,1,,,,,,,,FALSE,FALSE
,no,,,esch,173,137,102,1,,,,,,,,FALSE,FALSE
,,,no,esch,105,95,86,1,,,,,,,,FALSE,FALSE
,,,,esch,80,76,71,2,,,,,,1,,FALSE,FALSE
,,,,esch,148,144,139,2,,,,,,,,FALSE,FALSE
,,,,esch,71,68,65,2,,,,,,1,,FALSE,FALSE
,,,,bah,143,132,123,,,,,,,,,FALSE,FALSE
,,,,esch,160,151,140,1,,,,,,,,FALSE,FALSE
,,,,esch,86,77,74,2,,,,,,,,FALSE,FALSE
,,,,esch,176,165,160,3,,,,1,,,,FALSE,FALSE
,nw,,,rbu,754,700,649,,,,,,,,,FALSE,FALSE
,,,nw,esch,130,119,105,1,,,,,,,,FALSE,FALSE
,,,,esch,165,148,136,1,,,,,,,,FALSE,FALSE
,,,,sah,133,99,72,,,,,,,,,FALSE,FALSE
,,,,sah,195,186,154,,,,,,,,,FALSE,FALSE
,,,,esch,153,141,122,1,,,,,,,,FALSE,FALSE
,,,,hbu,157,155,150,,,,,,,,,FALSE,FALSE
,,,,hbu,157,147,128,,,,,,,,,FALSE,FALSE
,,,,esch,103,94,73,1,,,,,,,,FALSE,FALSE
,,,,hbu,160,135,108,,,,,,,,,FALSE,FALSE
