"","x","y","ID_plot"
"544",402081.972471301,5342693.51995793,"54Wei"
"554",402091.617815985,5342695.51741279,"55Wei"
"564",402101.26316067,5342697.51486765,"56Wei"
"574",402110.908505354,5342699.51232251,"57Wei"
"584",402120.553850039,5342701.50977737,"58Wei"
"594",402130.199194724,5342703.50723223,"59Wei"
"604",402118.55639518,5342711.15512205,"60Wei"
"617",402108.911050495,5342709.1576672,"61Wei"
"624",402099.265705811,5342707.16021234,"62Wei"
"634",402089.620361126,5342705.16275748,"63Wei"
"644",402079.975016441,5342703.16530262,"64Wei"
"654",402077.977561582,5342712.8106473,"65Wei"
"664",402087.622906267,5342714.80810216,"66Wei"
"674",402097.268250951,5342716.80555702,"67Wei"
"684",402095.270796092,5342726.45090171,"68Wei"
"694",402085.625451407,5342724.45344685,"69Wei"
"704",402075.980106723,5342722.45599199,"70Wei"
"717",402073.982651863,5342732.10133667,"71Wei"
"724",402083.627996548,5342734.09879153,"72Wei"
"118",660597.194399721,5654736.11817248,"1Ett"
"218",660596.569634052,5654726.1379052,"2Ett"
"318",660595.944868383,5654716.15763791,"3Ett"
"418",660595.320102713,5654706.17737063,"4Ett"
"518",660594.695337044,5654696.19710334,"5Ett"
"618",660594.070571375,5654686.21683606,"6Ett"
"718",660593.445805706,5654676.23656877,"7Ett"
"815",660603.376171653,5654675.60866358,"8Ett"
"915",660604.000937323,5654685.58893086,"9Ett"
"1012",660604.625702992,5654695.56919815,"10Ett"
"119",660605.250468661,5654705.54946543,"11Ett"
"125",660605.875234331,5654715.52973272,"12Ett"
"135",660606.5,5654725.51,"13Ett"
"145",660607.124765669,5654735.49026728,"14Ett"
"155",660617.055131617,5654734.86236209,"15Ett"
"165",660616.430365948,5654724.8820948,"16Ett"
"175",660615.805600279,5654714.90182752,"17Ett"
"185",660615.180834609,5654704.92156024,"18Ett"
"195",660614.55606894,5654694.94129295,"19Ett"
"205",660613.931303271,5654684.96102567,"20Ett"
"219",660613.306537601,5654674.98075838,"21Ett"
"225",660623.236903549,5654674.35285319,"22Ett"
"235",660623.861669219,5654684.33312047,"23Ett"
"245",660624.486434888,5654694.31338776,"24Ett"
"255",660625.111200557,5654704.29365504,"25Ett"
"265",660625.735966226,5654714.27392233,"26Ett"
"275",660626.360731896,5654724.25418961,"27Ett"
"285",660626.985497565,5654734.23445689,"28Ett"
"295",660636.915863513,5654733.6065517,"29Ett"
"305",660636.291097844,5654723.62628441,"30Ett"
"319",660635.666332174,5654713.64601713,"31Ett"
"325",660635.041566505,5654703.66574985,"32Ett"
"335",660634.416800836,5654693.68548256,"33Ett"
"345",660633.792035166,5654683.70521528,"34Ett"
"355",660633.167269497,5654673.72494799,"35Ett"
"365",660643.097635445,5654673.0970428,"36Ett"
"375",660643.722401114,5654683.07731008,"37Ett"
"385",660644.347166784,5654693.05757737,"38Ett"
"395",660644.971932453,5654703.03784465,"39Ett"
"405",660645.596698122,5654713.01811193,"40Ett"
"419",660646.221463791,5654722.99837922,"41Ett"
"425",660646.846229461,5654732.9786465,"42Ett"
"435",660656.776595409,5654732.35074131,"43Ett"
"445",660656.151829739,5654722.37047402,"44Ett"
"455",660655.52706407,5654712.39020674,"45Ett"
"465",660654.902298401,5654702.40993945,"46Ett"
"475",660654.277532731,5654692.42967217,"47Ett"
"485",660653.652767062,5654682.44940489,"48Ett"
"495",660653.028001393,5654672.4691376,"49Ett"
"505",660652.403235723,5654662.48887032,"50Ett"
"519",660661.708836002,5654651.88069784,"51Ett"
"525",660662.333601671,5654661.86096512,"52Ett"
"535",660662.958367341,5654671.84123241,"53Ett"
"545",660663.58313301,5654681.82149969,"54Ett"
"555",660664.207898679,5654691.80176698,"55Ett"
"565",660664.832664349,5654701.78203426,"56Ett"
"575",660665.457430018,5654711.76230154,"57Ett"
"585",660675.387795966,5654711.13439635,"58Ett"
"595",660674.763030296,5654701.15412906,"59Ett"
"605",660674.138264627,5654691.17386178,"60Ett"
"619",660673.513498958,5654681.1935945,"61Ett"
"625",660672.888733288,5654671.21332721,"62Ett"
"635",660672.263967619,5654661.23305993,"63Ett"
"645",660671.63920195,5654651.25279264,"64Ett"
"655",660681.569567898,5654650.62488745,"65Ett"
"665",660682.194333567,5654660.60515473,"66Ett"
"675",660682.819099236,5654670.58542202,"67Ett"
"685",660683.443864906,5654680.5656893,"68Ett"
"695",660684.068630575,5654690.54595658,"69Ett"
"705",660684.693396244,5654700.52622387,"70Ett"
"719",660685.318161914,5654710.50649115,"71Ett"
"725",660695.248527861,5654709.87858596,"72Ett"
"734",660694.623762192,5654699.89831867,"73Ett"
"744",660693.998996523,5654689.91805139,"74Ett"
"753",660693.374230854,5654679.93778411,"75Ett"
"763",660692.749465184,5654669.95751682,"76Ett"
"773",660692.124699515,5654659.97724954,"77Ett"
"782",660691.499933846,5654649.99698225,"78Ett"
"792",660701.430299793,5654649.36907706,"79Ett"
"802",660702.055065463,5654659.34934434,"80Ett"
"816",660702.679831132,5654669.32961163,"81Ett"
"822",660703.304596801,5654679.30987891,"82Ett"
"832",660703.929362471,5654689.29014619,"83Ett"
"842",660704.55412814,5654699.27041348,"84Ett"
"852",660705.178893809,5654709.25068076,"85Ett"
"862",660715.109259757,5654708.62277557,"86Ett"
"872",660714.484494088,5654698.64250828,"87Ett"
"882",660713.859728419,5654688.662241,"88Ett"
"892",660713.234962749,5654678.68197371,"89Ett"
"902",660712.61019708,5654668.70170643,"90Ett"
"916",660711.98543141,5654658.72143915,"91Ett"
"922",660711.360665741,5654648.74117186,"92Ett"
"932",660721.291031689,5654648.11326667,"93Ett"
"942",660721.915797358,5654658.09353395,"94Ett"
"951",660722.540563028,5654668.07380124,"95Ett"
"961",660723.165328697,5654678.05406852,"96Ett"
"971",660723.790094366,5654688.0343358,"97Ett"
"981",660724.414860036,5654698.01460309,"98Ett"
"991",660725.039625705,5654707.99487037,"99Ett"
"120",791176.92138508,6000238.78128953,"1Gre"
"220",791185.191994674,6000233.71305345,"2Gre"
"320",791193.462604268,6000228.64481737,"3Gre"
"420",791201.733213862,6000223.5765813,"4Gre"
"520",791210.003823456,6000218.50834522,"5Gre"
"620",791218.274433051,6000213.44010914,"6Gre"
"720",791226.545042645,6000208.37187306,"7Gre"
"817",791234.815652239,6000203.30363698,"8Gre"
"917",791243.086261833,6000198.23540091,"9Gre"
"1013",791251.356871428,6000193.16716483,"10Gre"
"1110",791246.419169695,6000184.81796717,"11Gre"
"126",791238.148560101,6000189.88620324,"12Gre"
"136",791229.877950507,6000194.95443932,"13Gre"
"146",791221.607340912,6000200.0226754,"14Gre"
"156",791213.336731318,6000205.09091148,"15Gre"
"166",791205.066121724,6000210.15914756,"16Gre"
"176",791196.79551213,6000215.22738363,"17Gre"
"186",791188.524902535,6000220.29561971,"18Gre"
"196",791180.254292941,6000225.36385579,"19Gre"
"206",791171.983683347,6000230.43209187,"20Gre"
"2110",791167.045981614,6000222.08289421,"21Gre"
"226",791175.316591208,6000217.01465813,"22Gre"
"236",791183.587200803,6000211.94642205,"23Gre"
"246",791191.857810397,6000206.87818597,"24Gre"
"256",791200.128419991,6000201.80994989,"25Gre"
"266",791208.399029585,6000196.74171382,"26Gre"
"276",791216.669639179,6000191.67347774,"27Gre"
"286",791224.940248774,6000186.60524166,"28Gre"
"296",791233.210858368,6000181.53700558,"29Gre"
"306",791241.481467962,6000176.46876951,"30Gre"
"3110",791236.543766229,6000168.11957184,"31Gre"
"326",791228.273156635,6000173.18780792,"32Gre"
"336",791220.002547041,6000178.256044,"33Gre"
"346",791211.731937447,6000183.32428008,"34Gre"
"356",791203.461327852,6000188.39251615,"35Gre"
"366",791195.190718258,6000193.46075223,"36Gre"
"376",791186.920108664,6000198.52898831,"37Gre"
"386",791178.64949907,6000203.59722439,"38Gre"
"396",791170.378889475,6000208.66546046,"39Gre"
"406",791162.108279881,6000213.73369654,"40Gre"
"4110",791157.170578148,6000205.38449888,"41Gre"
"426",791165.441187743,6000200.3162628,"42Gre"
"436",791173.711797337,6000195.24802673,"43Gre"
"446",791181.982406931,6000190.17979065,"44Gre"
"456",791190.253016525,6000185.11155457,"45Gre"
"466",791198.52362612,6000180.04331849,"46Gre"
"476",791206.794235714,6000174.97508241,"47Gre"
"486",791215.064845308,6000169.90684634,"48Gre"
"496",791223.335454902,6000164.83861026,"49Gre"
"506",791231.606064497,6000159.77037418,"50Gre"
"5110",791218.39775317,6000156.4894126,"51Gre"
"526",791210.127143575,6000161.55764867,"52Gre"
"536",791201.856533981,6000166.62588475,"53Gre"
"546",791193.585924387,6000171.69412083,"54Gre"
"556",791185.315314793,6000176.76235691,"55Gre"
"566",791177.044705198,6000181.83059299,"56Gre"
"576",791168.774095604,6000186.89882906,"57Gre"
"586",791160.50348601,6000191.96706514,"58Gre"
"596",791152.232876416,6000197.03530122,"59Gre"
"606",791143.962266821,6000202.1035373,"60Gre"
"6110",791139.024565089,6000193.75433963,"61Gre"
"626",791147.295174683,6000188.68610356,"62Gre"
"636",791155.565784277,6000183.61786748,"63Gre"
"646",791163.836393871,6000178.5496314,"64Gre"
"656",791172.107003466,6000173.48139532,"65Gre"
"666",791180.37761306,6000168.41315925,"66Gre"
"676",791188.648222654,6000163.34492317,"67Gre"
"686",791196.918832248,6000158.27668709,"68Gre"
"696",791205.189441843,6000153.20845101,"69Gre"
"706",791213.460051437,6000148.14021493,"70Gre"
"7110",791208.522349704,6000139.79101727,"71Gre"
"726",791200.25174011,6000144.85925335,"72Gre"
"735",791191.981130515,6000149.92748943,"73Gre"
"745",791183.710520921,6000154.99572551,"74Gre"
"754",791175.439911327,6000160.06396158,"75Gre"
"764",791167.169301733,6000165.13219766,"76Gre"
"774",791158.898692139,6000170.20043374,"77Gre"
"783",791150.628082544,6000175.26866982,"78Gre"
"793",791142.35747295,6000180.33690589,"79Gre"
"803",791134.086863356,6000185.40514197,"80Gre"
"818",791129.149161623,6000177.05594431,"81Gre"
"823",791137.419771217,6000171.98770823,"82Gre"
"833",791145.690380812,6000166.91947216,"83Gre"
"843",791153.960990406,6000161.85123608,"84Gre"
"853",791162.2316,6000156.783,"85Gre"
"863",791170.502209594,6000151.71476392,"86Gre"
"873",791178.772819189,6000146.64652784,"87Gre"
"883",791187.043428783,6000141.57829177,"88Gre"
"893",791195.314038377,6000136.51005569,"89Gre"
"903",791203.584647971,6000131.44181961,"90Gre"
"918",791198.646946238,6000123.09262195,"91Gre"
"923",791190.376336644,6000128.16085803,"92Gre"
"933",791182.10572705,6000133.2290941,"93Gre"
"943",791173.835117456,6000138.29733018,"94Gre"
"952",791165.564507862,6000143.36556626,"95Gre"
"962",791157.293898267,6000148.43380234,"96Gre"
"972",791149.023288673,6000153.50203842,"97Gre"
"982",791140.752679079,6000158.57027449,"98Gre"
"992",791132.482069485,6000163.63851057,"99Gre"
"1001",791124.21145989,6000168.70674665,"100Gre"
"127",731403.244211283,5695273.95897656,"1Leu"
"227",731405.555320385,5695264.13804036,"2Leu"
"327",731407.866429487,5695254.31710417,"3Leu"
"427",731410.177538589,5695244.49616797,"4Leu"
"527",731412.488647691,5695234.67523178,"5Leu"
"627",731414.799756794,5695224.85429558,"6Leu"
"727",731417.110865896,5695215.03335938,"7Leu"
"819",731419.421974998,5695205.21242319,"8Leu"
"919",731421.7330841,5695195.39148699,"9Leu"
"1014",731424.044193202,5695185.5705508,"10Leu"
"1111",731433.670655414,5695187.92834897,"11Leu"
"128",731431.359546312,5695197.74928517,"12Leu"
"137",731429.04843721,5695207.57022136,"13Leu"
"147",731426.737328108,5695217.39115756,"14Leu"
"157",731424.426219006,5695227.21209375,"15Leu"
"167",731422.115109903,5695237.03302995,"16Leu"
"177",731419.804000801,5695246.85396615,"17Leu"
"187",731417.492891699,5695256.67490234,"18Leu"
"197",731415.181782597,5695266.49583854,"19Leu"
"207",731412.870673495,5695276.31677474,"20Leu"
"2111",731424.808244809,5695268.85363671,"21Leu"
"228",731427.119353911,5695259.03270052,"22Leu"
"237",731429.430463013,5695249.21176432,"23Leu"
"247",731431.741572115,5695239.39082813,"24Leu"
"257",731434.052681218,5695229.56989193,"25Leu"
"267",731436.36379032,5695219.74895573,"26Leu"
"277",731438.674899422,5695209.92801954,"27Leu"
"287",731440.986008524,5695200.10708334,"28Leu"
"297",731443.297117626,5695190.28614715,"29Leu"
"307",731445.608226728,5695180.46521095,"30Leu"
"3111",731455.23468894,5695182.82300912,"31Leu"
"328",731452.923579838,5695192.64394532,"32Leu"
"337",731450.612470736,5695202.46488152,"33Leu"
"347",731448.301361634,5695212.28581771,"34Leu"
"357",731445.990252532,5695222.10675391,"35Leu"
"367",731443.67914343,5695231.9276901,"36Leu"
"377",731441.368034327,5695241.7486263,"37Leu"
"387",731439.056925225,5695251.5695625,"38Leu"
"397",731436.745816123,5695261.39049869,"39Leu"
"407",731434.434707021,5695271.21143489,"40Leu"
"4111",731441.75006013,5695283.39016926,"41Leu"
"428",731444.061169233,5695273.56923306,"42Leu"
"437",731446.372278335,5695263.74829687,"43Leu"
"447",731448.683387437,5695253.92736067,"44Leu"
"457",731450.994496539,5695244.10642448,"45Leu"
"467",731453.305605641,5695234.28548828,"46Leu"
"477",731455.616714743,5695224.46455208,"47Leu"
"487",731457.927823846,5695214.64361589,"48Leu"
"497",731460.238932948,5695204.82267969,"49Leu"
"507",731462.55004205,5695195.0017435,"50Leu"
"5111",731464.861151152,5695185.1808073,"51Leu"
"528",731474.487613364,5695187.53860547,"52Leu"
"537",731472.176504262,5695197.35954167,"53Leu"
"547",731469.86539516,5695207.18047787,"54Leu"
"557",731467.554286058,5695217.00141406,"55Leu"
"567",731465.243176955,5695226.82235026,"56Leu"
"577",731462.932067853,5695236.64328645,"57Leu"
"587",731460.620958751,5695246.46422265,"58Leu"
"597",731458.309849649,5695256.28515885,"59Leu"
"607",731455.998740547,5695266.10609504,"60Leu"
"6111",731453.687631445,5695275.92703124,"61Leu"
"628",731451.376522342,5695285.74796744,"62Leu"
"637",731461.002984554,5695288.10576561,"63Leu"
"647",731463.314093656,5695278.28482941,"64Leu"
"657",731465.625202759,5695268.46389322,"65Leu"
"667",731467.936311861,5695258.64295702,"66Leu"
"677",731470.247420963,5695248.82202083,"67Leu"
"687",731472.558530065,5695239.00108463,"68Leu"
"697",731474.869639167,5695229.18014843,"69Leu"
"707",731477.18074827,5695219.35921224,"70Leu"
"7111",731479.491857372,5695209.53827604,"71Leu"
"728",731481.802966474,5695199.71733985,"72Leu"
"736",731484.114075576,5695189.89640365,"73Leu"
"746",731493.740537788,5695192.25420182,"74Leu"
"755",731491.429428686,5695202.07513802,"75Leu"
"765",731489.118319584,5695211.89607422,"76Leu"
"775",731486.807210481,5695221.71701041,"77Leu"
"784",731484.496101379,5695231.53794661,"78Leu"
"794",731482.184992277,5695241.3588828,"79Leu"
"804",731479.873883175,5695251.179819,"80Leu"
"8110",731477.562774073,5695261.0007552,"81Leu"
"824",731475.251664971,5695270.82169139,"82Leu"
"834",731472.940555868,5695280.64262759,"83Leu"
"844",731470.629446766,5695290.46356378,"84Leu"
"854",731480.255908978,5695292.82136196,"85Leu"
"864",731482.56701808,5695283.00042576,"86Leu"
"874",731484.878127183,5695273.17948957,"87Leu"
"884",731487.189236285,5695263.35855337,"88Leu"
"894",731489.500345387,5695253.53761718,"89Leu"
"904",731491.811454489,5695243.71668098,"90Leu"
"9110",731494.122563591,5695233.89574478,"91Leu"
"924",731496.433672693,5695224.07480859,"92Leu"
"934",731498.744781796,5695214.25387239,"93Leu"
"944",731501.055890898,5695204.4329362,"94Leu"
"953",731503.367,5695194.612,"95Leu"
"129",830931.771895401,5904475.04497168,"1Ste"
"229",830928.831492149,5904465.29588293,"2Ste"
"329",830925.891088897,5904455.54679418,"3Ste"
"429",830922.950685644,5904445.79770543,"4Ste"
"529",830920.010282392,5904436.04861668,"5Ste"
"629",830917.06987914,5904426.29952793,"6Ste"
"729",830914.129475887,5904416.55043917,"7Ste"
"820",830911.189072635,5904406.80135042,"8Ste"
"920",830915.05,5904385,"9Ste"
"1015",830917.990403252,5904394.74908875,"10Ste"
"1112",830920.930806505,5904404.4981775,"11Ste"
"1210",830923.871209757,5904414.24726625,"12Ste"
"138",830926.811613009,5904423.996355,"13Ste"
"148",830929.752016262,5904433.74544375,"14Ste"
"158",830932.692419514,5904443.49453251,"15Ste"
"168",830935.632822766,5904453.24362126,"16Ste"
"178",830938.573226019,5904462.99271001,"17Ste"
"188",830941.513629271,5904472.74179876,"18Ste"
"198",830951.255363141,5904470.43862584,"19Ste"
"208",830948.314959888,5904460.68953709,"20Ste"
"2112",830945.374556636,5904450.94044833,"21Ste"
"2210",830942.434153384,5904441.19135958,"22Ste"
"238",830939.493750131,5904431.44227083,"23Ste"
"248",830936.553346879,5904421.69318208,"24Ste"
"258",830933.612943627,5904411.94409333,"25Ste"
"268",830930.672540374,5904402.19500458,"26Ste"
"278",830927.732137122,5904392.44591583,"27Ste"
"288",830924.79173387,5904382.69682708,"28Ste"
"298",830934.533467739,5904380.39365416,"29Ste"
"308",830937.473870992,5904390.14274291,"30Ste"
"3112",830940.414274244,5904399.89183166,"31Ste"
"3210",830943.354677496,5904409.64092041,"32Ste"
"338",830946.295080749,5904419.39000916,"33Ste"
"348",830949.235484001,5904429.13909791,"34Ste"
"358",830952.175887253,5904438.88818666,"35Ste"
"368",830955.116290506,5904448.63727541,"36Ste"
"378",830958.056693758,5904458.38636416,"37Ste"
"388",830960.99709701,5904468.13545291,"38Ste"
"398",830970.73883088,5904465.83227999,"39Ste"
"408",830967.798427628,5904456.08319124,"40Ste"
"4112",830964.858024375,5904446.33410249,"41Ste"
"4210",830961.917621123,5904436.58501374,"42Ste"
"438",830958.977217871,5904426.83592499,"43Ste"
"448",830956.036814618,5904417.08683624,"44Ste"
"458",830953.096411366,5904407.33774749,"45Ste"
"468",830950.156008114,5904397.58865874,"46Ste"
"478",830947.215604861,5904387.83956998,"47Ste"
"488",830944.275201609,5904378.09048123,"48Ste"
"498",830954.016935479,5904375.78730831,"49Ste"
"508",830956.957338731,5904385.53639706,"50Ste"
"5112",830959.897741984,5904395.28548581,"51Ste"
"5210",830962.838145236,5904405.03457456,"52Ste"
"538",830965.778548488,5904414.78366332,"53Ste"
"548",830968.718951741,5904424.53275207,"54Ste"
"558",830971.659354993,5904434.28184082,"55Ste"
"568",830974.599758245,5904444.03092957,"56Ste"
"578",830977.540161497,5904453.78001832,"57Ste"
"588",830980.48056475,5904463.52910707,"58Ste"
"598",830993.162701872,5904470.9750229,"59Ste"
"608",830990.222298619,5904461.22593415,"60Ste"
"6112",830987.281895367,5904451.4768454,"61Ste"
"6210",830984.341492115,5904441.72775665,"62Ste"
"638",830981.401088862,5904431.9786679,"63Ste"
"648",830978.46068561,5904422.22957914,"64Ste"
"658",830975.520282358,5904412.48049039,"65Ste"
"668",830972.579879106,5904402.73140164,"66Ste"
"678",830969.639475853,5904392.98231289,"67Ste"
"688",830966.699072601,5904383.23322414,"68Ste"
"698",830963.758669349,5904373.48413539,"69Ste"
"708",830973.500403218,5904371.18096247,"70Ste"
"7112",830976.440806471,5904380.93005122,"71Ste"
"7210",830979.381209723,5904390.67913997,"72Ste"
"737",830982.321612975,5904400.42822872,"73Ste"
"747",830985.262016227,5904410.17731747,"74Ste"
"756",830988.20241948,5904419.92640622,"75Ste"
"766",830991.142822732,5904429.67549497,"76Ste"
"776",830994.083225984,5904439.42458372,"77Ste"
"785",830997.023629237,5904449.17367247,"78Ste"
"795",830999.964032489,5904458.92276123,"79Ste"
"805",831002.904435741,5904468.67184998,"80Ste"
"8111",831012.646169611,5904466.36867706,"81Ste"
"825",831009.705766359,5904456.6195883,"82Ste"
"835",831006.765363107,5904446.87049955,"83Ste"
"845",831003.824959854,5904437.1214108,"84Ste"
"855",831000.884556602,5904427.37232205,"85Ste"
"865",830997.94415335,5904417.6232333,"86Ste"
"875",830995.003750097,5904407.87414455,"87Ste"
"885",830992.063346845,5904398.1250558,"88Ste"
"895",830989.122943593,5904388.37596705,"89Ste"
"905",830986.18254034,5904378.6268783,"90Ste"
